unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1621047600000,2021-05-15 03:00:00,BTC/USDT,50084.83,50084.83,49601.00,49627.01,2247.58,112008453.10,64393.00
1621044000000,2021-05-15 02:00:00,BTC/USDT,50619.18,50650.73,50020.00,50084.84,2143.71,107930677.00,63742.00
1621040400000,2021-05-15 01:00:00,BTC/USDT,49444.70,50700.00,49350.50,50619.19,2899.10,145524662.00,79355.00
1621036800000,2021-05-15 00:00:00,BTC/USDT,49844.16,50320.24,49269.78,49444.70,3240.05,161052312.50,100780.00
1621033200000,2021-05-14 23:00:00,BTC/USDT,49912.26,50188.67,49730.98,49841.45,2306.70,115238535.80,60295.00
1621029600000,2021-05-14 22:00:00,BTC/USDT,49810.37,50142.06,49613.22,49912.26,2042.98,101859821.70,66751.00
1621026000000,2021-05-14 21:00:00,BTC/USDT,49146.01,49848.48,49030.00,49807.18,2362.80,117047918.60,82246.00
1621022400000,2021-05-14 20:00:00,BTC/USDT,50141.33,50294.60,49065.00,49146.02,4218.74,209466633.50,107334.00
1621018800000,2021-05-14 19:00:00,BTC/USDT,50470.89,50479.49,50083.80,50138.09,2652.33,133292453.30,70851.00
1621015200000,2021-05-14 18:00:00,BTC/USDT,50569.37,50728.96,50330.62,50470.07,3438.13,173741355.80,80363.00
1621011600000,2021-05-14 17:00:00,BTC/USDT,50809.00,51053.74,50490.26,50569.36,2632.60,133616105.20,70117.00
1621008000000,2021-05-14 16:00:00,BTC/USDT,51211.98,51322.41,50660.59,50809.00,3747.95,191212371.60,116425.00
1621004400000,2021-05-14 15:00:00,BTC/USDT,50873.78,51483.00,50873.77,51211.98,4260.60,218352818.20,120665.00
1621000800000,2021-05-14 14:00:00,BTC/USDT,50937.19,50949.96,50470.87,50873.78,3009.04,152517810.10,81800.00
1620997200000,2021-05-14 13:00:00,BTC/USDT,50310.83,50977.60,50037.00,50937.18,3262.85,164858530.60,84890.00
1620993600000,2021-05-14 12:00:00,BTC/USDT,50538.13,50624.93,50226.19,50310.83,3335.76,168070633.40,77320.00
1620990000000,2021-05-14 11:00:00,BTC/USDT,50720.34,50958.32,50478.79,50538.14,3477.03,176243214.80,87030.00
1620986400000,2021-05-14 10:00:00,BTC/USDT,50413.21,50767.39,50213.00,50720.34,3962.66,199978548.70,90998.00
1620982800000,2021-05-14 09:00:00,BTC/USDT,50365.97,50800.00,50140.10,50413.21,4037.61,204007041.10,105853.00
1620979200000,2021-05-14 08:00:00,BTC/USDT,49987.19,50420.17,49880.00,50365.98,3437.20,172581504.80,99694.00
1620975600000,2021-05-14 07:00:00,BTC/USDT,49056.83,50286.26,49050.00,49987.20,4177.17,208219279.80,99854.00
1620972000000,2021-05-14 06:00:00,BTC/USDT,49649.77,49706.55,48862.56,49056.83,3448.44,169482635.10,92362.00
1620968400000,2021-05-14 05:00:00,BTC/USDT,49195.17,49736.84,49042.29,49653.44,2676.46,132162981.30,72991.00
1620964800000,2021-05-14 04:00:00,BTC/USDT,49157.94,49540.09,48799.75,49198.86,3932.04,193500416.20,87094.00
1620961200000,2021-05-14 03:00:00,BTC/USDT,49464.63,49663.18,49021.01,49157.93,2794.50,137960403.50,65043.00
1620957600000,2021-05-14 02:00:00,BTC/USDT,50019.56,50070.68,49414.50,49464.64,3144.16,156120749.20,77989.00
1620954000000,2021-05-14 01:00:00,BTC/USDT,50029.77,50390.70,49855.09,50015.76,3253.80,163132723.80,84399.00
1620950400000,2021-05-14 00:00:00,BTC/USDT,49671.92,50241.19,49479.77,50029.78,4470.64,223240429.30,113496.00
1620946800000,2021-05-13 23:00:00,BTC/USDT,48857.76,49759.10,48350.00,49670.97,3799.36,186472761.50,121978.00
1620943200000,2021-05-13 22:00:00,BTC/USDT,49564.93,49879.77,48838.38,48857.72,3571.57,176481652.10,110578.00
1620939600000,2021-05-13 21:00:00,BTC/USDT,49304.11,49866.03,49000.00,49564.94,2593.17,128484104.80,93588.00
1620936000000,2021-05-13 20:00:00,BTC/USDT,48569.97,49450.00,48367.56,49304.15,4073.88,199796526.90,100429.00
1620932400000,2021-05-13 19:00:00,BTC/USDT,47844.04,49384.20,47832.38,48568.85,4923.95,239925381.60,119719.00
1620928800000,2021-05-13 18:00:00,BTC/USDT,48465.11,48964.41,47672.59,47844.04,6375.31,308258295.10,149295.00
1620925200000,2021-05-13 17:00:00,BTC/USDT,48635.65,48888.00,47000.00,48465.11,11630.74,558009110.90,244584.00
1620921600000,2021-05-13 16:00:00,BTC/USDT,49627.63,50429.99,48434.20,48635.40,6007.20,297604819.90,149029.00
1620918000000,2021-05-13 15:00:00,BTC/USDT,50288.68,50394.20,49458.68,49627.64,4978.78,248565796.10,115590.00
1620914400000,2021-05-13 14:00:00,BTC/USDT,50500.01,50884.34,50207.56,50288.69,3752.91,189652725.60,104145.00
1620910800000,2021-05-13 13:00:00,BTC/USDT,50159.29,50585.52,49594.00,50500.00,3970.49,199239936.80,108246.00
1620907200000,2021-05-13 12:00:00,BTC/USDT,49777.01,50400.00,49528.46,50158.05,4589.17,229794940.00,122933.00
1620903600000,2021-05-13 11:00:00,BTC/USDT,49176.56,49909.80,48457.12,49777.01,6132.19,301930927.90,152730.00
1620900000000,2021-05-13 10:00:00,BTC/USDT,49212.92,50243.61,48901.00,49171.76,8782.33,435431030.90,182114.00
1620896400000,2021-05-13 09:00:00,BTC/USDT,50015.83,50354.28,48747.89,49212.91,8623.52,428217306.20,205034.00
1620892800000,2021-05-13 08:00:00,BTC/USDT,50879.73,50950.00,49938.44,50015.82,4616.64,232592649.40,127263.00
1620889200000,2021-05-13 07:00:00,BTC/USDT,51332.74,51367.19,50605.38,50879.72,3632.06,185205321.50,101776.00
1620885600000,2021-05-13 06:00:00,BTC/USDT,50884.09,51335.00,50760.42,51332.74,3988.38,203717849.20,103187.00
1620882000000,2021-05-13 05:00:00,BTC/USDT,50445.87,51076.41,50444.00,50884.09,3757.05,191208599.80,103398.00
1620878400000,2021-05-13 04:00:00,BTC/USDT,50461.99,50986.22,50282.00,50445.87,4747.29,240732752.70,115140.00
1620874800000,2021-05-13 03:00:00,BTC/USDT,50257.78,50490.09,49544.00,50461.99,6253.54,311852531.90,140253.00
1620871200000,2021-05-13 02:00:00,BTC/USDT,50522.52,50829.98,50000.00,50255.84,6577.48,331628873.60,140305.00
1620867600000,2021-05-13 01:00:00,BTC/USDT,49661.12,50600.00,49305.43,50522.52,10088.97,505260633.40,210671.00
1620864000000,2021-05-13 00:00:00,BTC/USDT,49537.15,50630.00,46000.00,49666.99,19866.03,973630160.70,448521.00
1620860400000,2021-05-12 23:00:00,BTC/USDT,52938.97,52950.55,48600.00,49631.32,13998.38,715069364.20,303842.00
1620856800000,2021-05-12 22:00:00,BTC/USDT,54533.16,54746.82,51563.19,52942.79,12842.47,676718908.20,327565.00
1620853200000,2021-05-12 21:00:00,BTC/USDT,54420.14,54751.92,54300.00,54533.16,1891.94,103145563.70,79872.00
1620849600000,2021-05-12 20:00:00,BTC/USDT,54437.00,54660.17,53983.05,54420.14,2585.95,140526229.30,80163.00
1620846000000,2021-05-12 19:00:00,BTC/USDT,54082.52,54526.30,53500.00,54432.39,4578.14,247466595.70,112065.00
1620842400000,2021-05-12 18:00:00,BTC/USDT,54863.94,55144.98,53576.30,54082.52,6339.65,343628062.10,163534.00
1620838800000,2021-05-12 17:00:00,BTC/USDT,55013.01,55329.30,54687.05,54865.13,3002.01,165238473.40,86157.00
1620835200000,2021-05-12 16:00:00,BTC/USDT,55479.13,55677.31,54392.74,55013.01,6443.66,354067709.40,180445.00
1620831600000,2021-05-12 15:00:00,BTC/USDT,56073.04,56126.29,55232.56,55479.13,5861.53,326193530.10,136926.00
1620828000000,2021-05-12 14:00:00,BTC/USDT,56760.10,56900.00,56000.00,56073.03,3641.37,205842239.10,98808.00
1620824400000,2021-05-12 13:00:00,BTC/USDT,56316.76,56850.00,55700.00,56760.11,3996.55,224847297.40,111593.00
1620820800000,2021-05-12 12:00:00,BTC/USDT,56421.45,56615.45,56164.00,56316.76,2723.56,153517969.40,75165.00
1620817200000,2021-05-12 11:00:00,BTC/USDT,56026.83,56517.22,55967.13,56421.46,2722.42,153140805.40,76059.00
1620813600000,2021-05-12 10:00:00,BTC/USDT,56855.42,56861.01,55950.45,56026.83,3903.57,219724244.70,105883.00
1620810000000,2021-05-12 09:00:00,BTC/USDT,56912.77,57195.50,56730.00,56855.43,2163.10,123128929.40,67098.00
1620806400000,2021-05-12 08:00:00,BTC/USDT,57101.08,57180.00,56580.00,56912.77,3332.81,189342722.10,79288.00
1620802800000,2021-05-12 07:00:00,BTC/USDT,57011.67,57250.00,56882.00,57101.07,1915.34,109394739.30,60372.00
1620799200000,2021-05-12 06:00:00,BTC/USDT,57227.98,57366.92,56900.00,57009.55,2517.10,143780815.00,73563.00
1620795600000,2021-05-12 05:00:00,BTC/USDT,57355.29,57504.65,57160.01,57227.98,1948.74,111754604.40,52164.00
1620792000000,2021-05-12 04:00:00,BTC/USDT,57756.95,58000.01,57284.82,57355.30,2702.27,155892290.90,73603.00
1620788400000,2021-05-12 03:00:00,BTC/USDT,57170.20,57872.18,56937.78,57756.94,3310.80,190172794.70,91824.00
1620784800000,2021-05-12 02:00:00,BTC/USDT,57033.35,57337.81,56932.83,57172.94,2235.73,127630722.60,68385.00
1620781200000,2021-05-12 01:00:00,BTC/USDT,57344.48,57360.00,56924.37,57033.35,2018.79,115276733.30,64646.00
1620777600000,2021-05-12 00:00:00,BTC/USDT,56670.02,57360.07,56555.12,57348.95,3166.91,180613749.40,107806.00
1620774000000,2021-05-11 23:00:00,BTC/USDT,56399.99,56767.96,56168.98,56670.02,1437.21,81179727.96,57594.00
1620770400000,2021-05-11 22:00:00,BTC/USDT,56510.26,56654.71,56307.43,56399.99,1452.75,82046392.84,49718.00
1620766800000,2021-05-11 21:00:00,BTC/USDT,56806.35,56862.43,56288.43,56510.26,1504.02,85140145.15,65256.00
1620763200000,2021-05-11 20:00:00,BTC/USDT,56608.93,56850.00,56464.73,56806.34,1629.03,92373309.90,61589.00
1620759600000,2021-05-11 19:00:00,BTC/USDT,56383.66,56850.00,56330.30,56608.94,1880.39,106475487.40,60849.00
1620756000000,2021-05-11 18:00:00,BTC/USDT,56395.09,56690.00,56249.38,56383.66,2035.25,114921068.00,70912.00
1620752400000,2021-05-11 17:00:00,BTC/USDT,55999.68,56500.00,55927.27,56395.10,2213.86,124546833.90,65713.00
1620748800000,2021-05-11 16:00:00,BTC/USDT,56052.83,56553.42,55750.00,55999.69,3493.03,196021598.70,107108.00
1620745200000,2021-05-11 15:00:00,BTC/USDT,55688.00,56176.00,55545.28,56052.82,3032.66,169655496.40,86135.00
1620741600000,2021-05-11 14:00:00,BTC/USDT,55750.00,55885.77,55485.14,55688.00,3119.83,173825464.50,89748.00
1620738000000,2021-05-11 13:00:00,BTC/USDT,55374.08,55760.01,54875.00,55750.00,3879.88,214886710.90,117088.00
1620734400000,2021-05-11 12:00:00,BTC/USDT,55210.47,55418.80,54766.44,55374.08,3862.94,212945648.80,113472.00
1620730800000,2021-05-11 11:00:00,BTC/USDT,55841.79,55963.86,55125.71,55210.47,2732.70,152021385.00,79048.00
1620727200000,2021-05-11 10:00:00,BTC/USDT,55901.14,56190.00,55733.45,55841.78,2557.38,143067532.90,81630.00
1620723600000,2021-05-11 09:00:00,BTC/USDT,55341.28,56027.63,55315.49,55901.15,2573.23,143200712.00,75668.00
1620720000000,2021-05-11 08:00:00,BTC/USDT,55737.89,55893.90,55153.14,55341.27,3137.06,174033659.90,97918.00
1620716400000,2021-05-11 07:00:00,BTC/USDT,55677.12,55846.90,55421.84,55740.09,1960.49,108985479.50,64525.00
1620712800000,2021-05-11 06:00:00,BTC/USDT,54788.60,55800.00,54721.89,55677.12,2548.33,140932264.00,67921.00
1620709200000,2021-05-11 05:00:00,BTC/USDT,55337.03,55484.36,54589.00,54798.00,2345.25,129084658.70,68535.00
1620705600000,2021-05-11 04:00:00,BTC/USDT,55142.44,55545.69,54986.47,55337.04,2646.34,146422537.90,67349.00
1620702000000,2021-05-11 03:00:00,BTC/USDT,54600.00,55283.68,54370.00,55142.46,3510.77,192696232.30,85544.00
1620698400000,2021-05-11 02:00:00,BTC/USDT,55565.33,55942.26,54505.00,54600.00,3617.74,199929706.30,87135.00
1620694800000,2021-05-11 01:00:00,BTC/USDT,55453.39,55815.29,55064.13,55565.33,3604.83,200051672.70,90158.00
1620691200000,2021-05-11 00:00:00,BTC/USDT,55816.14,56435.48,55429.99,55460.08,3554.54,198586929.20,100867.00
1620687600000,2021-05-10 23:00:00,BTC/USDT,56229.92,56230.12,55418.98,55816.14,2981.34,166505745.40,81213.00
1620684000000,2021-05-10 22:00:00,BTC/USDT,55640.76,56269.89,55367.15,56229.93,3377.22,188409471.20,94417.00
1620680400000,2021-05-10 21:00:00,BTC/USDT,55246.69,55843.09,55027.18,55641.11,3014.24,167433158.80,115725.00
1620676800000,2021-05-10 20:00:00,BTC/USDT,55733.76,55739.62,53400.00,55240.88,11462.11,628919850.00,326389.00
1620673200000,2021-05-10 19:00:00,BTC/USDT,56771.87,56977.48,55516.85,55733.76,6241.03,351004098.60,166920.00
1620669600000,2021-05-10 18:00:00,BTC/USDT,56985.30,57195.32,56388.26,56771.88,4418.64,250966493.00,115203.00
1620666000000,2021-05-10 17:00:00,BTC/USDT,57572.32,57693.44,56849.75,56985.30,4085.40,234213812.80,106825.00
1620662400000,2021-05-10 16:00:00,BTC/USDT,58296.35,58593.70,57556.99,57572.32,4239.67,246192433.00,115642.00
1620658800000,2021-05-10 15:00:00,BTC/USDT,56831.59,58320.00,56700.00,58296.36,5490.74,315255459.10,128177.00
1620655200000,2021-05-10 14:00:00,BTC/USDT,57675.84,57675.84,56815.00,56831.59,4097.35,234834031.10,115404.00
1620651600000,2021-05-10 13:00:00,BTC/USDT,57650.01,57938.12,57455.00,57675.84,3403.48,196355379.50,88183.00
1620648000000,2021-05-10 12:00:00,BTC/USDT,58070.63,58231.46,57526.25,57654.57,3500.84,202636698.60,97022.00
1620644400000,2021-05-10 11:00:00,BTC/USDT,57866.24,58300.00,57301.81,58070.63,3624.61,209370685.50,123633.00
1620640800000,2021-05-10 10:00:00,BTC/USDT,57899.65,58167.83,57550.00,57866.23,2697.70,156187329.40,99202.00
1620637200000,2021-05-10 09:00:00,BTC/USDT,58372.86,58573.54,57736.46,57899.65,3262.38,189540888.70,93188.00
1620633600000,2021-05-10 08:00:00,BTC/USDT,58370.17,58593.79,58016.33,58372.87,2898.39,168957552.90,86178.00
1620630000000,2021-05-10 07:00:00,BTC/USDT,58833.92,58965.01,58355.79,58370.17,2502.87,146907008.70,82731.00
1620626400000,2021-05-10 06:00:00,BTC/USDT,59068.66,59180.00,58755.00,58833.93,1799.15,106084476.60,61207.00
1620622800000,2021-05-10 05:00:00,BTC/USDT,59154.67,59439.98,58680.26,59068.05,2521.17,148774470.50,71729.00
1620619200000,2021-05-10 04:00:00,BTC/USDT,59356.77,59500.00,59003.37,59154.67,3062.81,181527842.50,80338.00
1620615600000,2021-05-10 03:00:00,BTC/USDT,58978.95,59444.90,58929.33,59356.76,3590.55,212740172.00,89914.00
1620612000000,2021-05-10 02:00:00,BTC/USDT,58699.99,59066.00,58650.39,58982.81,2164.34,127334860.20,71605.00
1620608400000,2021-05-10 01:00:00,BTC/USDT,58858.60,58985.00,58610.16,58700.21,2415.25,141956981.80,72841.00
1620604800000,2021-05-10 00:00:00,BTC/USDT,58240.83,58887.82,58009.96,58858.60,2735.07,159673740.20,91733.00
1620601200000,2021-05-09 23:00:00,BTC/USDT,57930.31,58439.70,57929.84,58240.84,2032.91,118302824.00,76999.00
1620597600000,2021-05-09 22:00:00,BTC/USDT,58025.88,58205.67,57850.00,57930.32,2208.47,128249358.80,65530.00
1620594000000,2021-05-09 21:00:00,BTC/USDT,57844.18,58180.00,57778.85,58025.89,1924.11,111504698.60,74195.00
1620590400000,2021-05-09 20:00:00,BTC/USDT,57266.97,57999.00,57179.18,57844.18,2673.75,154297201.60,70375.00
1620586800000,2021-05-09 19:00:00,BTC/USDT,57441.61,57569.00,57048.96,57266.97,2492.94,142841978.40,70086.00
1620583200000,2021-05-09 18:00:00,BTC/USDT,57458.73,57638.20,57199.80,57439.39,1531.73,87961358.68,54121.00
1620579600000,2021-05-09 17:00:00,BTC/USDT,57600.00,57660.30,57262.51,57458.73,1615.95,92803132.30,62595.00
1620576000000,2021-05-09 16:00:00,BTC/USDT,57379.58,57883.11,57300.01,57600.01,2503.12,144133783.70,88938.00
1620572400000,2021-05-09 15:00:00,BTC/USDT,57170.90,57425.20,57000.00,57379.58,1889.58,108258429.30,67677.00
1620568800000,2021-05-09 14:00:00,BTC/USDT,57220.01,57485.00,57111.41,57170.90,2243.81,128578309.90,65846.00
1620565200000,2021-05-09 13:00:00,BTC/USDT,56433.54,57387.77,56402.90,57220.02,3553.66,202331949.60,94424.00
1620561600000,2021-05-09 12:00:00,BTC/USDT,57907.49,58000.00,56235.66,56433.53,7334.09,418959979.90,224987.00
1620558000000,2021-05-09 11:00:00,BTC/USDT,57955.04,58200.00,57865.85,57907.49,2156.90,125199288.10,82589.00
1620554400000,2021-05-09 10:00:00,BTC/USDT,57952.53,58052.33,57535.61,57955.04,2470.69,142785493.30,76805.00
1620550800000,2021-05-09 09:00:00,BTC/USDT,58159.59,58400.00,57589.94,57952.52,2908.18,168676077.60,82751.00
1620547200000,2021-05-09 08:00:00,BTC/USDT,57965.59,58250.00,57815.02,58159.60,2238.71,129973076.10,68066.00
1620543600000,2021-05-09 07:00:00,BTC/USDT,58337.57,58342.70,57711.71,57965.59,2152.62,124946239.10,99644.00
1620540000000,2021-05-09 06:00:00,BTC/USDT,58446.51,58620.16,58000.00,58337.57,2438.27,142471971.10,76695.00
1620536400000,2021-05-09 05:00:00,BTC/USDT,58157.87,58568.96,57937.27,58446.51,2314.06,134895431.30,90697.00
1620532800000,2021-05-09 04:00:00,BTC/USDT,58635.72,58974.91,57575.00,58157.87,9149.35,532733879.50,208383.00
1620529200000,2021-05-09 03:00:00,BTC/USDT,58605.03,59300.00,58465.96,58632.78,4827.17,283674708.40,119822.00
1620525600000,2021-05-09 02:00:00,BTC/USDT,59126.14,59147.94,58500.00,58605.00,2107.17,123932379.00,102248.00
1620522000000,2021-05-09 01:00:00,BTC/USDT,58527.00,59239.58,58325.09,59126.14,3062.47,179752874.30,80474.00
1620518400000,2021-05-09 00:00:00,BTC/USDT,58866.53,59075.00,58505.95,58527.00,1976.42,116288278.90,66192.00
1620514800000,2021-05-08 23:00:00,BTC/USDT,58567.12,58886.80,58466.00,58862.05,1455.91,85351755.39,72764.00
1620511200000,2021-05-08 22:00:00,BTC/USDT,58782.48,59119.95,58477.94,58567.12,2395.95,140798980.30,80409.00
1620507600000,2021-05-08 21:00:00,BTC/USDT,58935.31,59098.99,58623.21,58782.49,1893.88,111516406.40,75900.00
1620504000000,2021-05-08 20:00:00,BTC/USDT,59030.56,59500.00,58755.00,58935.31,2346.63,138730866.50,82479.00
1620500400000,2021-05-08 19:00:00,BTC/USDT,59060.57,59300.00,58863.18,59030.56,2046.45,120927367.00,69573.00
1620496800000,2021-05-08 18:00:00,BTC/USDT,58901.45,59251.04,58901.45,59060.57,2937.04,173491988.70,105800.00
1620493200000,2021-05-08 17:00:00,BTC/USDT,58381.14,59050.45,58139.91,58898.98,3815.39,224122977.90,108370.00
1620489600000,2021-05-08 16:00:00,BTC/USDT,57599.86,58500.00,57560.63,58381.14,4739.34,275357644.00,137969.00
1620486000000,2021-05-08 15:00:00,BTC/USDT,58947.47,58947.48,57472.95,57599.87,5851.54,340874608.40,140494.00
1620482400000,2021-05-08 14:00:00,BTC/USDT,58828.26,59060.00,58601.00,58946.32,2809.75,165296583.50,79983.00
1620478800000,2021-05-08 13:00:00,BTC/USDT,58862.80,59438.64,58700.00,58828.25,4759.96,281332332.50,111070.00
1620475200000,2021-05-08 12:00:00,BTC/USDT,58556.09,59118.30,58213.76,58862.79,2917.23,171030956.70,89854.00
1620471600000,2021-05-08 11:00:00,BTC/USDT,58539.56,58802.09,58350.00,58556.09,1682.31,98563049.72,56636.00
1620468000000,2021-05-08 10:00:00,BTC/USDT,58800.00,58888.00,58305.00,58539.56,2303.58,135067329.60,108413.00
1620464400000,2021-05-08 09:00:00,BTC/USDT,58856.57,59173.30,58632.80,58799.99,2999.24,176480123.20,119933.00
1620460800000,2021-05-08 08:00:00,BTC/USDT,58463.06,59379.26,58458.29,58856.56,6420.29,378991951.00,182982.00
1620457200000,2021-05-08 07:00:00,BTC/USDT,57804.09,58540.01,57604.06,58463.06,2932.64,170559480.60,78387.00
1620453600000,2021-05-08 06:00:00,BTC/USDT,57877.97,57975.31,57500.00,57804.10,1863.15,107513835.20,79093.00
1620450000000,2021-05-08 05:00:00,BTC/USDT,58057.01,58067.32,57791.00,57877.97,1935.92,112096881.00,78229.00
1620446400000,2021-05-08 04:00:00,BTC/USDT,58099.86,58599.99,57950.35,58057.02,2397.86,139654448.20,74651.00
1620442800000,2021-05-08 03:00:00,BTC/USDT,58253.20,58400.00,57980.94,58099.98,2309.16,134373460.50,69962.00
1620439200000,2021-05-08 02:00:00,BTC/USDT,57558.90,58310.29,57500.34,58253.20,2594.87,150108186.70,115332.00
1620435600000,2021-05-08 01:00:00,BTC/USDT,57700.53,57788.79,57424.01,57558.89,1754.89,101102189.20,73787.00
1620432000000,2021-05-08 00:00:00,BTC/USDT,57315.49,57761.78,56900.00,57700.78,2546.94,146210429.90,119308.00
1620428400000,2021-05-07 23:00:00,BTC/USDT,57030.92,57389.21,57020.13,57314.75,2074.66,118734847.20,75234.00
1620424800000,2021-05-07 22:00:00,BTC/USDT,57358.45,57571.29,56749.75,57030.92,3551.84,202928169.60,117790.00
1620421200000,2021-05-07 21:00:00,BTC/USDT,57607.97,57623.91,57147.00,57358.44,2436.81,139860707.10,90342.00
1620417600000,2021-05-07 20:00:00,BTC/USDT,57584.01,58074.31,57376.25,57607.97,2379.65,137422280.30,73503.00
1620414000000,2021-05-07 19:00:00,BTC/USDT,57890.02,57997.94,57430.00,57584.01,2647.59,152659696.40,90191.00
1620410400000,2021-05-07 18:00:00,BTC/USDT,58120.00,58208.66,57621.41,57890.03,2968.38,171907893.80,94077.00
1620406800000,2021-05-07 17:00:00,BTC/USDT,58300.00,58650.00,57908.86,58119.99,4412.93,257475778.00,128559.00
1620403200000,2021-05-07 16:00:00,BTC/USDT,57519.25,58300.00,57132.65,58300.00,5939.72,343201041.40,168658.00
1620399600000,2021-05-07 15:00:00,BTC/USDT,57129.50,57600.00,57050.16,57519.24,3408.10,195403792.50,112691.00
1620396000000,2021-05-07 14:00:00,BTC/USDT,56997.47,57215.75,56696.00,57129.50,3492.08,199021391.30,119561.00
1620392400000,2021-05-07 13:00:00,BTC/USDT,57459.27,57680.00,56900.00,56997.47,3296.20,188647063.70,101243.00
1620388800000,2021-05-07 12:00:00,BTC/USDT,56464.74,57586.48,56228.24,57459.27,4593.54,261530970.40,132708.00
1620385200000,2021-05-07 11:00:00,BTC/USDT,56400.57,56784.00,56217.22,56464.74,2314.39,130808252.00,80687.00
1620381600000,2021-05-07 10:00:00,BTC/USDT,56231.46,56689.70,56231.46,56400.57,2919.39,164920952.60,85762.00
1620378000000,2021-05-07 09:00:00,BTC/USDT,56086.51,56550.00,56039.72,56231.46,2620.19,147408960.00,79292.00
1620374400000,2021-05-07 08:00:00,BTC/USDT,55766.33,56162.44,55570.35,56086.50,2576.32,143792882.90,81194.00
1620370800000,2021-05-07 07:00:00,BTC/USDT,56109.01,56280.88,55675.01,55766.34,2695.51,151000661.30,81887.00
1620367200000,2021-05-07 06:00:00,BTC/USDT,55795.37,56194.10,55640.37,56109.00,2046.18,114547473.80,68218.00
